,utterance,speaker,dialogue_act,text,dialogue_id,level
22dialogues/1AiL25.cha,21.0,interviewer,general_other_question,"yeah you are a big family and which language do you speak with your father and mother, with your parents ?",1AiL25.cha,1.0
23dialogues/1AiL25.cha,22.0,participant,spanish,,1AiL25.cha,1.0
24dialogues/1AiL25.cha,23.0,interviewer,general_other_question,Catalan ok and where does your family live ?,1AiL25.cha,1.0
25dialogues/1AiL25.cha,24.0,participant,statement,"I live in Comte_Urgell, quart@s .",1AiL25.cha,1.0
26dialogues/1AiL25.cha,25.0,interviewer,general_other_question,ok and how many people live in your house ?,1AiL25.cha,1.0
27dialogues/1AiL25.cha,26.0,participant,signal_non_understanding, .,1AiL25.cha,1.0
28dialogues/1AiL25.cha,27.0,interviewer,general_other_question,“how many people” ?,1AiL25.cha,1.0
29dialogues/1AiL25.cha,28.0,interviewer,statement,your father .,1AiL25.cha,1.0
30dialogues/1AiL25.cha,29.0,participant,statement,my .,1AiL25.cha,1.0
31dialogues/1AiL25.cha,30.0,interviewer,spanish,,1AiL25.cha,1.0
32dialogues/1AiL25.cha,31.0,participant,statement,"my father, my mother, me .",1AiL25.cha,1.0
33dialogues/1AiL25.cha,32.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL25.cha,1.0
34dialogues/1AiL25.cha,33.0,participant,statement,my brothers and my sister .,1AiL25.cha,1.0
35dialogues/1AiL25.cha,34.0,interviewer,general_other_question,ok and how many rooms are there in the house ?,1AiL25.cha,1.0
36dialogues/1AiL25.cha,35.0,participant,statement, five .,1AiL25.cha,1.0
37dialogues/1AiL25.cha,36.0,interviewer,statement,five rooms ok now tell me about your room .,1AiL25.cha,1.0
38dialogues/1AiL25.cha,37.0,interviewer,general_other_question,how many windows are there in your room ?,1AiL25.cha,1.0
39dialogues/1AiL25.cha,38.0,participant,statement,windows hmm two .,1AiL25.cha,1.0
40dialogues/1AiL25.cha,39.0,interviewer,statement,two windows ok .,1AiL25.cha,1.0
41dialogues/1AiL25.cha,40.0,participant,signal_non_understanding,.,1AiL25.cha,1.0
42dialogues/1AiL25.cha,41.0,interviewer,general_other_question,sorry ?,1AiL25.cha,1.0
43dialogues/1AiL25.cha,42.0,interviewer,general_other_question,and how many beds are there in your room ?,1AiL25.cha,1.0
44dialogues/1AiL25.cha,43.0,participant,statement,one .,1AiL25.cha,1.0
45dialogues/1AiL25.cha,44.0,interviewer,repeat_phrase,"one bed, llit@s ok and what else is there in your room ?",1AiL25.cha,1.0
46dialogues/1AiL25.cha,45.0,interviewer,spanish,,1AiL25.cha,1.0
47dialogues/1AiL25.cha,46.0,participant,statement,hmm  game .,1AiL25.cha,1.0
48dialogues/1AiL25.cha,47.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL25.cha,1.0
49dialogues/1AiL25.cha,48.0,participant,statement,hmm one ward robe .,1AiL25.cha,1.0
50dialogues/1AiL25.cha,49.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL25.cha,1.0
51dialogues/1AiL25.cha,50.0,participant,statement,and  ...,1AiL25.cha,1.0
52dialogues/1AiL25.cha,51.0,interviewer,general_other_question,is there a table ?,1AiL25.cha,1.0
53dialogues/1AiL25.cha,52.0,participant,yes_answers,yes .,1AiL25.cha,1.0
54dialogues/1AiL25.cha,53.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL25.cha,1.0
55dialogues/1AiL25.cha,54.0,participant,statement,a small table .,1AiL25.cha,1.0
56dialogues/1AiL25.cha,55.0,interviewer,statement,small table .,1AiL25.cha,1.0
57dialogues/1AiL25.cha,56.0,participant,signal_non_understanding, .,1AiL25.cha,1.0
58dialogues/1AiL25.cha,57.0,interviewer,general_other_question,have you got a tv in the room ?,1AiL25.cha,1.0
59dialogues/1AiL25.cha,58.0,participant,no_answers,no .,1AiL25.cha,1.0
60dialogues/1AiL25.cha,59.0,interviewer,repeat_phrase,no and the tele phone ?,1AiL25.cha,1.0
61dialogues/1AiL25.cha,60.0,participant,no_answers,no .,1AiL25.cha,1.0
62dialogues/1AiL25.cha,61.0,interviewer,repeat_phrase,no  ok now would you like to ask me a question ?,1AiL25.cha,1.0
63dialogues/1AiL25.cha,62.0,interviewer,spanish,,1AiL25.cha,1.0
64dialogues/1AiL25.cha,63.0,participant,no_answers,no .,1AiL25.cha,1.0
65dialogues/1AiL25.cha,64.0,interviewer,backchannel_question,no ?,1AiL25.cha,1.0
1dialogues/3AiL47.cha,0.0,participant,yes_answers,yes .,3AiL47.cha,3.0
2dialogues/3AiL47.cha,1.0,interviewer,statement," , and you began English when you were  did you E_G_B or  /.",3AiL47.cha,3.0
3dialogues/3AiL47.cha,2.0,participant,statement,E_G_B .,3AiL47.cha,3.0
4dialogues/3AiL47.cha,3.0,interviewer,backchannel_question,yeah ?,3AiL47.cha,3.0
5dialogues/3AiL47.cha,4.0,interviewer,wh_question,so what  how old are you ?,3AiL47.cha,3.0
6dialogues/3AiL47.cha,5.0,participant,statement,eleven years old .,3AiL47.cha,3.0
7dialogues/3AiL47.cha,6.0,interviewer,general_other_question,you are eleven ?,3AiL47.cha,3.0
8dialogues/3AiL47.cha,7.0,interviewer,statement,you were eleven .,3AiL47.cha,3.0
9dialogues/3AiL47.cha,8.0,interviewer,statement,ok and &actu when did you change from E_G_B  ...,3AiL47.cha,3.0
10dialogues/3AiL47.cha,9.0,participant,statement,no  .,3AiL47.cha,3.0
11dialogues/3AiL47.cha,10.0,interviewer,general_other_question," , to  ?",3AiL47.cha,3.0
12dialogues/3AiL47.cha,11.0,interviewer,general_other_question,were you eight ?,3AiL47.cha,3.0
13dialogues/3AiL47.cha,12.0,participant,statement,no eleven nine .,3AiL47.cha,3.0
14dialogues/3AiL47.cha,13.0,interviewer,statement, were nine in third year in .,3AiL47.cha,3.0
15dialogues/3AiL47.cha,14.0,interviewer,general_other_question,ok and you studied primary school where ?,3AiL47.cha,3.0
16dialogues/3AiL47.cha,15.0,interviewer,general_other_question,at which school ?,3AiL47.cha,3.0
17dialogues/3AiL47.cha,16.0,participant,spanish,,3AiL47.cha,3.0
18dialogues/3AiL47.cha,17.0,interviewer,statement,Smac ok .,3AiL47.cha,3.0
19dialogues/3AiL47.cha,18.0,interviewer,statement,so maybe we met there .,3AiL47.cha,3.0
20dialogues/3AiL47.cha,19.0,interviewer,statement,I think we met there many years ago .,3AiL47.cha,3.0
21dialogues/3AiL47.cha,20.0,interviewer,statement,ok tell me about your self .,3AiL47.cha,3.0
22dialogues/3AiL47.cha,21.0,interviewer,general_other_question,have you got brothers or sisters ?,3AiL47.cha,3.0
23dialogues/3AiL47.cha,22.0,participant,statement,yes I have .,3AiL47.cha,3.0
24dialogues/3AiL47.cha,23.0,participant,statement,one brother .,3AiL47.cha,3.0
25dialogues/3AiL47.cha,24.0,interviewer,general_other_question,how old is he ?,3AiL47.cha,3.0
26dialogues/3AiL47.cha,25.0,participant,statement,twenty three years old .,3AiL47.cha,3.0
27dialogues/3AiL47.cha,26.0,interviewer,general_other_question,twenty three ?,3AiL47.cha,3.0
28dialogues/3AiL47.cha,27.0,participant,yes_answers,yes .,3AiL47.cha,3.0
29dialogues/3AiL47.cha,28.0,interviewer,statement,he is older .,3AiL47.cha,3.0
30dialogues/3AiL47.cha,29.0,interviewer,general_other_question,is he with you ?,3AiL47.cha,3.0
31dialogues/3AiL47.cha,30.0,interviewer,general_other_question,is he still living with you in the family ?,3AiL47.cha,3.0
32dialogues/3AiL47.cha,31.0,participant,yes_answers,yes .,3AiL47.cha,3.0
33dialogues/3AiL47.cha,32.0,interviewer,statement,ok so you're two boys .,3AiL47.cha,3.0
34dialogues/3AiL47.cha,33.0,participant,statement,two boys .,3AiL47.cha,3.0
35dialogues/3AiL47.cha,34.0,interviewer,wh_question,what does he do ?,3AiL47.cha,3.0
36dialogues/3AiL47.cha,35.0,participant,statement,hmm she  is studying psychology .,3AiL47.cha,3.0
37dialogues/3AiL47.cha,36.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
38dialogues/3AiL47.cha,37.0,interviewer,wh_question,and what do you want to study when you finish ?,3AiL47.cha,3.0
39dialogues/3AiL47.cha,38.0,participant,statement,I don't know .,3AiL47.cha,3.0
40dialogues/3AiL47.cha,39.0,interviewer,general_other_question,you don't know ?,3AiL47.cha,3.0
41dialogues/3AiL47.cha,40.0,interviewer,statement,for the moment I don't know .,3AiL47.cha,3.0
42dialogues/3AiL47.cha,41.0,interviewer,wh_question,what type of are you doing ?,3AiL47.cha,3.0
43dialogues/3AiL47.cha,42.0,participant,statement,I  in science .,3AiL47.cha,3.0
44dialogues/3AiL47.cha,43.0,interviewer,general_other_question,science ?,3AiL47.cha,3.0
45dialogues/3AiL47.cha,44.0,interviewer,statement,ok but you don't know .,3AiL47.cha,3.0
46dialogues/3AiL47.cha,45.0,participant,signal_non_understanding, .,3AiL47.cha,3.0
47dialogues/3AiL47.cha,46.0,interviewer,signal_non_understanding,.,3AiL47.cha,3.0
48dialogues/3AiL47.cha,47.0,participant,statement,health science .,3AiL47.cha,3.0
49dialogues/3AiL47.cha,48.0,interviewer,statement,so maybe you apply   to do make medical  ...,3AiL47.cha,3.0
50dialogues/3AiL47.cha,49.0,participant,statement,medical  ...,3AiL47.cha,3.0
51dialogues/3AiL47.cha,50.0,interviewer,statement,   studies  .,3AiL47.cha,3.0
52dialogues/3AiL47.cha,51.0,participant,statement,no  .,3AiL47.cha,3.0
53dialogues/3AiL47.cha,52.0,interviewer,statement,medical school or  /.,3AiL47.cha,3.0
54dialogues/3AiL47.cha,53.0,participant,statement,no biology .,3AiL47.cha,3.0
55dialogues/3AiL47.cha,54.0,interviewer,statement,biology .,3AiL47.cha,3.0
56dialogues/3AiL47.cha,55.0,participant,signal_non_understanding,.,3AiL47.cha,3.0
57dialogues/3AiL47.cha,56.0,interviewer,statement,biology is also in this  ...,3AiL47.cha,3.0
58dialogues/3AiL47.cha,57.0,participant,yes_answers,yes .,3AiL47.cha,3.0
59dialogues/3AiL47.cha,58.0,interviewer,statement,ok right hmm tell me about the school .,3AiL47.cha,3.0
60dialogues/3AiL47.cha,59.0,interviewer,yes_no_question,do you like it ?,3AiL47.cha,3.0
61dialogues/3AiL47.cha,60.0,interviewer,statement,yes  .,3AiL47.cha,3.0
62dialogues/3AiL47.cha,61.0,participant,statement,yes &=laugh .,3AiL47.cha,3.0
63dialogues/3AiL47.cha,62.0,interviewer,statement,ok &=laugh .,3AiL47.cha,3.0
64dialogues/3AiL47.cha,63.0,interviewer,wh_question,what time do you begin in the morning ?,3AiL47.cha,3.0
65dialogues/3AiL47.cha,64.0,participant,statement, hmm a past eight . Catalan or invented and produced with English-like pronunciation .,3AiL47.cha,3.0
66dialogues/3AiL47.cha,65.0,interviewer,general_other_question,everyday ?,3AiL47.cha,3.0
67dialogues/3AiL47.cha,66.0,participant,statement,everyday .,3AiL47.cha,3.0
68dialogues/3AiL47.cha,67.0,interviewer,wh_question,and what time do you finish ?,3AiL47.cha,3.0
69dialogues/3AiL47.cha,68.0,participant,statement,to three .,3AiL47.cha,3.0
70dialogues/3AiL47.cha,69.0,interviewer,general_other_question,everyday ?,3AiL47.cha,3.0
71dialogues/3AiL47.cha,70.0,participant,statement,everyday .,3AiL47.cha,3.0
72dialogues/3AiL47.cha,71.0,interviewer,statement,ok   so you don't have classes in the afternoon .,3AiL47.cha,3.0
73dialogues/3AiL47.cha,72.0,participant,statement,hmm some days in  Monday sometimes we come  the to practise English  ...,3AiL47.cha,3.0
74dialogues/3AiL47.cha,73.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
75dialogues/3AiL47.cha,74.0,participant,statement,and the class is  half past four to half past nine .,3AiL47.cha,3.0
76dialogues/3AiL47.cha,75.0,interviewer,wh_question,so what do you do in the afternoons otherwise ?,3AiL47.cha,3.0
77dialogues/3AiL47.cha,76.0,participant,statement,and practise foot ball .,3AiL47.cha,3.0
78dialogues/3AiL47.cha,77.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
79dialogues/3AiL47.cha,78.0,interviewer,general_other_question,how  how much do you study and how much do you practise foot ball ?,3AiL47.cha,3.0
80dialogues/3AiL47.cha,79.0,participant,statement,study  one two hours  ...,3AiL47.cha,3.0
81dialogues/3AiL47.cha,80.0,interviewer,response_acknowledgement,ok .,3AiL47.cha,3.0
82dialogues/3AiL47.cha,81.0,participant,statement," , and foot ball two hours .",3AiL47.cha,3.0
83dialogues/3AiL47.cha,82.0,interviewer,general_other_question,everyday ?,3AiL47.cha,3.0
84dialogues/3AiL47.cha,83.0,participant,statement,"on Monday, on Wednesday and Friday .",3AiL47.cha,3.0
85dialogues/3AiL47.cha,84.0,interviewer,statement,so you like foot ball .,3AiL47.cha,3.0
86dialogues/3AiL47.cha,85.0,participant,yes_answers,yes .,3AiL47.cha,3.0
87dialogues/3AiL47.cha,86.0,interviewer,yes_no_question,are you good ?,3AiL47.cha,3.0
88dialogues/3AiL47.cha,87.0,participant,statement,I suppose .,3AiL47.cha,3.0
89dialogues/3AiL47.cha,88.0,interviewer,statement,oh &=laugh .,3AiL47.cha,3.0
90dialogues/3AiL47.cha,89.0,interviewer,wh_question,where do you play ?,3AiL47.cha,3.0
91dialogues/3AiL47.cha,90.0,participant,signal_non_understanding,hmm .,3AiL47.cha,3.0
92dialogues/3AiL47.cha,91.0,interviewer,statement,in the center  ...,3AiL47.cha,3.0
93dialogues/3AiL47.cha,92.0,participant,statement,in the center  .,3AiL47.cha,3.0
94dialogues/3AiL47.cha,93.0,interviewer,general_other_question," , in the field ?",3AiL47.cha,3.0
95dialogues/3AiL47.cha,94.0,interviewer,statement,ok that's easier &=laugh .,3AiL47.cha,3.0
96dialogues/3AiL47.cha,95.0,interviewer,general_other_question,like Guardiola ?,3AiL47.cha,3.0
97dialogues/3AiL47.cha,96.0,participant,yes_answers,yes .,3AiL47.cha,3.0
98dialogues/3AiL47.cha,97.0,interviewer,backchannel_question,yes ?,3AiL47.cha,3.0
99dialogues/3AiL47.cha,98.0,interviewer,general_other_question,that's what do you do ?,3AiL47.cha,3.0
100dialogues/3AiL47.cha,99.0,interviewer,statement,ok tell me about  your week ends like what did you do last week end .,3AiL47.cha,3.0
101dialogues/3AiL47.cha,100.0,participant,general_other_question,last wee kend ?,3AiL47.cha,3.0
102dialogues/3AiL47.cha,101.0,participant,statement,I .,3AiL47.cha,3.0
103dialogues/3AiL47.cha,102.0,interviewer,yes_no_question,do you remeber ?,3AiL47.cha,3.0
104dialogues/3AiL47.cha,103.0,participant,statement,I studied to  Biology  ...,3AiL47.cha,3.0
105dialogues/3AiL47.cha,104.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
106dialogues/3AiL47.cha,105.0,participant,statement," , and English  ...",3AiL47.cha,3.0
107dialogues/3AiL47.cha,106.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
108dialogues/3AiL47.cha,107.0,participant,statement," , and Catalan .",3AiL47.cha,3.0
109dialogues/3AiL47.cha,108.0,interviewer,general_other_question,the whole week end you spend studying ?,3AiL47.cha,3.0
110dialogues/3AiL47.cha,109.0,participant,no_answers,no .,3AiL47.cha,3.0
111dialogues/3AiL47.cha,110.0,interviewer,no_answers,no .,3AiL47.cha,3.0
112dialogues/3AiL47.cha,111.0,participant,statement,Sunday afternoon I  played foot ball match  ...,3AiL47.cha,3.0
113dialogues/3AiL47.cha,112.0,interviewer,statement,ok a match .,3AiL47.cha,3.0
114dialogues/3AiL47.cha,113.0,participant,statement," , with other  ...",3AiL47.cha,3.0
115dialogues/3AiL47.cha,114.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
116dialogues/3AiL47.cha,115.0,interviewer,wh_question,what's the name of your team ?,3AiL47.cha,3.0
117dialogues/3AiL47.cha,116.0,interviewer,general_other_question,is it the school's team or  ..?,3AiL47.cha,3.0
118dialogues/3AiL47.cha,117.0,participant,statement,is Veterans_de_Catalunya .,3AiL47.cha,3.0
119dialogues/3AiL47.cha,118.0,interviewer,general_other_question,you're Veterans_de_Catalunya ?,3AiL47.cha,3.0
120dialogues/3AiL47.cha,119.0,participant,statement,the name  /.,3AiL47.cha,3.0
121dialogues/3AiL47.cha,120.0,interviewer,statement,ok right &=laugh .,3AiL47.cha,3.0
122dialogues/3AiL47.cha,121.0,interviewer,wh_question,and what type of league do you play ?,3AiL47.cha,3.0
123dialogues/3AiL47.cha,122.0,participant,statement,we are in . of voice so it is difficult to hear them .,3AiL47.cha,3.0
124dialogues/3AiL47.cha,123.0,interviewer,general_other_question,in  ..?,3AiL47.cha,3.0
125dialogues/3AiL47.cha,124.0,participant,spanish,,3AiL47.cha,3.0
126dialogues/3AiL47.cha,125.0,interviewer,statement, ...,3AiL47.cha,3.0
127dialogues/3AiL47.cha,126.0,participant,statement,second .,3AiL47.cha,3.0
128dialogues/3AiL47.cha,127.0,interviewer,statement," , “second division or second league” well ok .",3AiL47.cha,3.0
129dialogues/3AiL47.cha,128.0,interviewer,general_other_question,second ?,3AiL47.cha,3.0
130dialogues/3AiL47.cha,129.0,participant,spanish,,3AiL47.cha,3.0
131dialogues/3AiL47.cha,130.0,interviewer,general_other_question,that's  is it that very good ?,3AiL47.cha,3.0
132dialogues/3AiL47.cha,131.0,participant,spanish,,3AiL47.cha,3.0
133dialogues/3AiL47.cha,132.0,interviewer,response_acknowledgement,ok .,3AiL47.cha,3.0
134dialogues/3AiL47.cha,133.0,participant,statement,and . English-like intonation .,3AiL47.cha,3.0
135dialogues/3AiL47.cha,134.0,interviewer,statement,whatever .,3AiL47.cha,3.0
136dialogues/3AiL47.cha,135.0,participant,statement,the is in first division  ...,3AiL47.cha,3.0
137dialogues/3AiL47.cha,136.0,interviewer,response_acknowledgement,ok .,3AiL47.cha,3.0
138dialogues/3AiL47.cha,137.0,participant,statement," , is the second or third .",3AiL47.cha,3.0
139dialogues/3AiL47.cha,138.0,interviewer,statement,ok good good  .,3AiL47.cha,3.0
140dialogues/3AiL47.cha,139.0,interviewer,statement,ok tell me also if you know what you will do next summer .,3AiL47.cha,3.0
141dialogues/3AiL47.cha,140.0,participant,general_other_question,next summer ?,3AiL47.cha,3.0
142dialogues/3AiL47.cha,141.0,participant,statement,I will will go to  to my town .,3AiL47.cha,3.0
143dialogues/3AiL47.cha,142.0,interviewer,yes_answers,yes .,3AiL47.cha,3.0
144dialogues/3AiL47.cha,143.0,participant,statement,is in .,3AiL47.cha,3.0
145dialogues/3AiL47.cha,144.0,interviewer,statement,or village .,3AiL47.cha,3.0
146dialogues/3AiL47.cha,145.0,participant,statement,village  ...,3AiL47.cha,3.0
147dialogues/3AiL47.cha,146.0,interviewer,yes_answers,yeah .,3AiL47.cha,3.0
148dialogues/3AiL47.cha,147.0,participant,statement," , in Extremadura .",3AiL47.cha,3.0
149dialogues/3AiL47.cha,148.0,interviewer,yes_answers,yes .,3AiL47.cha,3.0
150dialogues/3AiL47.cha,149.0,participant,statement,is  it's name is Torimocha .,3AiL47.cha,3.0
151dialogues/3AiL47.cha,150.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
152dialogues/3AiL47.cha,151.0,participant,spanish,,3AiL47.cha,3.0
153dialogues/3AiL47.cha,152.0,interviewer,yes_no_question,and do you like being there ?,3AiL47.cha,3.0
154dialogues/3AiL47.cha,153.0,participant,spanish,,3AiL47.cha,3.0
155dialogues/3AiL47.cha,154.0,interviewer,general_other_question,yes  &=laugh ?,3AiL47.cha,3.0
156dialogues/3AiL47.cha,155.0,participant,yes_answers,yes .,3AiL47.cha,3.0
157dialogues/3AiL47.cha,156.0,interviewer,general_other_question,were you born there or were you born in Barcelona ?,3AiL47.cha,3.0
158dialogues/3AiL47.cha,157.0,participant,statement,I born in Barcelona .,3AiL47.cha,3.0
159dialogues/3AiL47.cha,158.0,interviewer,statement,you were born in Barcelona .,3AiL47.cha,3.0
160dialogues/3AiL47.cha,159.0,interviewer,statement,so you go there for summer .,3AiL47.cha,3.0
161dialogues/3AiL47.cha,160.0,participant,statement,every summer .,3AiL47.cha,3.0
162dialogues/3AiL47.cha,161.0,interviewer,wh_question,why do you like it so much ?,3AiL47.cha,3.0
163dialogues/3AiL47.cha,162.0,participant,statement,well my best friends are in  ...,3AiL47.cha,3.0
164dialogues/3AiL47.cha,163.0,interviewer,general_other_question,do they live there ?,3AiL47.cha,3.0
165dialogues/3AiL47.cha,164.0,interviewer,general_other_question,your friends ?,3AiL47.cha,3.0
166dialogues/3AiL47.cha,165.0,participant,yes_answers,yes .,3AiL47.cha,3.0
167dialogues/3AiL47.cha,166.0,interviewer,general_other_question,the whole year ?,3AiL47.cha,3.0
168dialogues/3AiL47.cha,167.0,participant,yes_answers,yes .,3AiL47.cha,3.0
169dialogues/3AiL47.cha,168.0,interviewer,statement,yeah  .,3AiL47.cha,3.0
170dialogues/3AiL47.cha,169.0,participant,statement," , in Cáceres  .",3AiL47.cha,3.0
171dialogues/3AiL47.cha,170.0,interviewer,general_other_question,is there a large school for boys ?,3AiL47.cha,3.0
172dialogues/3AiL47.cha,171.0,interviewer,statement,is there like an there  ...,3AiL47.cha,3.0
173dialogues/3AiL47.cha,172.0,participant,yes_answers,yes .,3AiL47.cha,3.0
174dialogues/3AiL47.cha,173.0,interviewer,general_other_question," , for this young people ?",3AiL47.cha,3.0
175dialogues/3AiL47.cha,174.0,interviewer,statement,so it's s big village .,3AiL47.cha,3.0
176dialogues/3AiL47.cha,175.0,participant,yes_answers,yes .,3AiL47.cha,3.0
177dialogues/3AiL47.cha,176.0,interviewer,statement,I mean   a big school at least .,3AiL47.cha,3.0
178dialogues/3AiL47.cha,177.0,participant,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
179dialogues/3AiL47.cha,178.0,interviewer,response_acknowledgement,ok .,3AiL47.cha,3.0
180dialogues/3AiL47.cha,179.0,interviewer,statement,and so you like it because of your friends .,3AiL47.cha,3.0
181dialogues/3AiL47.cha,180.0,participant,yes_answers,yes .,3AiL47.cha,3.0
182dialogues/3AiL47.cha,181.0,interviewer,wh_question,and what do you do there ?,3AiL47.cha,3.0
183dialogues/3AiL47.cha,182.0,participant,statement,hmm every night we .,3AiL47.cha,3.0
184dialogues/3AiL47.cha,183.0,interviewer,statement,wow .,3AiL47.cha,3.0
185dialogues/3AiL47.cha,184.0,participant,statement,and we go to the  swim .,3AiL47.cha,3.0
186dialogues/3AiL47.cha,185.0,interviewer,general_other_question,to the swimming pool or a river ?,3AiL47.cha,3.0
187dialogues/3AiL47.cha,186.0,participant,statement,swimming pool to the river .,3AiL47.cha,3.0
188dialogues/3AiL47.cha,187.0,participant,statement,"we play foot ball, we play with the bike  ...",3AiL47.cha,3.0
189dialogues/3AiL47.cha,188.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
190dialogues/3AiL47.cha,189.0,interviewer,statement,we go to the lakes .,3AiL47.cha,3.0
191dialogues/3AiL47.cha,190.0,interviewer,statement,so that's the best .,3AiL47.cha,3.0
192dialogues/3AiL47.cha,191.0,participant,yes_answers,yes .,3AiL47.cha,3.0
193dialogues/3AiL47.cha,192.0,interviewer,general_other_question,ok have you ever been to an English speaking country ?,3AiL47.cha,3.0
194dialogues/3AiL47.cha,193.0,interviewer,statement,have you ever been to England or Ireland or  /.,3AiL47.cha,3.0
195dialogues/3AiL47.cha,194.0,participant,statement,no never .,3AiL47.cha,3.0
196dialogues/3AiL47.cha,195.0,interviewer,general_other_question,would you like to go ?,3AiL47.cha,3.0
197dialogues/3AiL47.cha,196.0,participant,no_answers,no .,3AiL47.cha,3.0
198dialogues/3AiL47.cha,197.0,interviewer,general_other_question,no &=laugh ?,3AiL47.cha,3.0
199dialogues/3AiL47.cha,198.0,participant,no_answers,no .,3AiL47.cha,3.0
200dialogues/3AiL47.cha,199.0,interviewer,wh_question,why not  ?,3AiL47.cha,3.0
201dialogues/3AiL47.cha,200.0,participant,statement,but bueno becuase my English it's no  good .,3AiL47.cha,3.0
202dialogues/3AiL47.cha,201.0,interviewer,statement,you can talk to me so you could talk to them .,3AiL47.cha,3.0
203dialogues/3AiL47.cha,202.0,participant,statement,right is   to  you .,3AiL47.cha,3.0
204dialogues/3AiL47.cha,203.0,interviewer,statement,it's better to go to Cáceres .,3AiL47.cha,3.0
205dialogues/3AiL47.cha,204.0,interviewer,general_other_question,ok tell me about your house ?,3AiL47.cha,3.0
206dialogues/3AiL47.cha,205.0,participant,general_other_question,my house ?,3AiL47.cha,3.0
207dialogues/3AiL47.cha,206.0,interviewer,general_other_question,is it near  ..?,3AiL47.cha,3.0
208dialogues/3AiL47.cha,207.0,participant,statement,yes  .,3AiL47.cha,3.0
209dialogues/3AiL47.cha,208.0,interviewer,general_other_question," , the school  ?",3AiL47.cha,3.0
210dialogues/3AiL47.cha,209.0,interviewer,general_other_question, many rooms has it got ?,3AiL47.cha,3.0
211dialogues/3AiL47.cha,210.0,participant,statement,my house  has got  six rooms .,3AiL47.cha,3.0
212dialogues/3AiL47.cha,211.0,interviewer,statement,that's very large .,3AiL47.cha,3.0
213dialogues/3AiL47.cha,212.0,interviewer,statement,so you have your own room for your self .,3AiL47.cha,3.0
214dialogues/3AiL47.cha,213.0,participant,yes_answers,yes .,3AiL47.cha,3.0
215dialogues/3AiL47.cha,214.0,interviewer,statement,and the brother's got his own room .,3AiL47.cha,3.0
216dialogues/3AiL47.cha,215.0,participant,signal_non_understanding,.,3AiL47.cha,3.0
217dialogues/3AiL47.cha,216.0,interviewer,statement,six rooms that's a .,3AiL47.cha,3.0
218dialogues/3AiL47.cha,217.0,participant,statement,two bath rooms  ...,3AiL47.cha,3.0
219dialogues/3AiL47.cha,218.0,interviewer,statement,two bath rooms ok .,3AiL47.cha,3.0
220dialogues/3AiL47.cha,219.0,participant,statement," , one cook  .",3AiL47.cha,3.0
221dialogues/3AiL47.cha,220.0,interviewer,wh_question,what ?,3AiL47.cha,3.0
222dialogues/3AiL47.cha,221.0,participant,spanish,,3AiL47.cha,3.0
223dialogues/3AiL47.cha,222.0,interviewer,statement,study rooms .,3AiL47.cha,3.0
224dialogues/3AiL47.cha,223.0,participant,repeat_phrase,study rooms two a  /.,3AiL47.cha,3.0
225dialogues/3AiL47.cha,224.0,interviewer,general_other_question,one for you and one for your brother ?,3AiL47.cha,3.0
226dialogues/3AiL47.cha,225.0,participant,statement,apart .,3AiL47.cha,3.0
227dialogues/3AiL47.cha,226.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
228dialogues/3AiL47.cha,227.0,participant,statement,my room my    ...,3AiL47.cha,3.0
229dialogues/3AiL47.cha,228.0,interviewer,backchannel_acknowledge,uhhuh .,3AiL47.cha,3.0
230dialogues/3AiL47.cha,229.0,participant,statement," , and two study rooms apart .",3AiL47.cha,3.0
231dialogues/3AiL47.cha,230.0,interviewer,statement,yes I said you have your own study room .,3AiL47.cha,3.0
232dialogues/3AiL47.cha,231.0,participant,statement,yes  .,3AiL47.cha,3.0
233dialogues/3AiL47.cha,232.0,interviewer,general_other_question,and your brother  has his own study room „ ok ?,3AiL47.cha,3.0
234dialogues/3AiL47.cha,233.0,participant,statement,yes uhhuh .,3AiL47.cha,3.0
235dialogues/3AiL47.cha,234.0,interviewer,statement,ok that's very good .,3AiL47.cha,3.0
236dialogues/3AiL47.cha,235.0,participant,spanish,,3AiL47.cha,3.0
237dialogues/3AiL47.cha,236.0,interviewer,statement,a living room  .,3AiL47.cha,3.0
238dialogues/3AiL47.cha,237.0,participant,statement,a big big living room .,3AiL47.cha,3.0
239dialogues/3AiL47.cha,238.0,interviewer,general_other_question,you are very lucky then „ eh &=laugh ?,3AiL47.cha,3.0
